PlayerID,Name,CountryCode,WorldCupYear,Position,Age,BirthYear,Height,Weight,PreferredFoot,MarketValue,OverallRating,Matches,Minutes,Goals,Assists,Saves,CleanSheets,GoalsConceded,PassAccuracy,Tackles,Interceptions,Clearances,Errors,PenaltiesSaved,xG,Shots,ShotsOnTarget,Dribbles,Fouls,YellowCards,RedCards
1884,Joao Freitas,POL,2018,LB,22,1996,190,87,Left,54.4,99,4,352,0.11,0.49,0.0,2.85,0.0,86.1,16.51,4.89,11.3,0.54,0.3,1.11,5.85,2.99,7.28,6.95,1,0
1885,Gabriel Almeida,POL,2018,LB,20,1998,178,67,Both,20.4,84,4,356,0.23,0.5,0.0,2.04,0.0,84.5,2.23,7.3,13.6,0.89,0.3,0.17,4.44,1.98,6.93,4.22,0,0
1886,Lucas Almeida,POL,2018,CM,19,1999,173,69,Right,30.5,72,3,282,0.2,0.49,0.0,1.0,0.0,83.9,7.38,7.7,7.06,0.95,-0.1,0.74,5.14,3.79,6.2,5.35,0,0
1887,Carlos Silva,SEN,2018,LB,36,1982,170,84,Right,51.4,84,4,345,0.37,0.34,0.0,2.04,0.0,84.5,12.24,3.96,10.38,0.59,-0.3,0.57,1.19,1.65,10.3,4.1,0,0
1888,Paulo Oliveira,SEN,2018,RB,19,1999,178,66,Left,16.0,83,3,310,0.31,0.57,0.0,1.45,0.0,85.5,6.26,12.67,11.28,0.79,-0.4,-0.41,7.05,0.82,6.71,6.15,0,0
1889,Gabriel Monteiro,SEN,2018,ST,19,1999,176,73,Left,67.9,80,1,128,1.59,0.33,0.0,0.0,0.0,72.3,2.46,2.56,0.81,1.05,0.2,1.6,7.62,5.43,4.11,8.03,0,0
1890,Carlos Pereira,SEN,2018,CDM,28,1990,188,68,Right,31.0,82,4,372,0.14,0.18,0.0,0.95,0.0,90.2,12.44,11.4,7.61,0.71,0.2,0.6,5.95,1.1,5.02,10.17,1,0
1891,Joao Mendes,SEN,2018,CB,32,1986,194,75,Right,61.8,81,4,376,0.17,0.08,0.0,2.17,0.0,94.8,7.39,7.15,19.56,0.58,0.1,0.58,5.17,1.23,2.98,5.29,0,0
1892,Marcelo Rodrigues,SEN,2018,LW,27,1991,186,65,Right,102.7,80,3,274,0.73,0.87,0.0,0.36,0.0,79.4,3.9,3.28,1.76,1.59,-0.5,0.71,7.2,4.44,15.76,5.48,0,0
1893,Thiago Barbosa,SEN,2018,RW,23,1995,175,71,Right,83.5,83,5,480,0.8,0.76,0.0,0.48,0.0,79.7,4.09,2.43,1.61,1.05,0.1,1.04,12.53,4.78,13.57,5.13,0,0
1894,Rodrigo Oliveira,SEN,2018,CDM,31,1987,184,74,Left,34.0,76,1,97,0.17,0.41,0.0,0.91,0.0,90.9,9.39,4.2,9.32,0.32,-0.0,0.7,4.57,0.69,5.4,9.97,2,0
1895,Lucas Monteiro,SEN,2018,CB,26,1992,182,83,Right,63.0,77,5,506,0.17,0.13,0.0,1.69,0.0,83.4,9.8,11.86,30.17,0.34,-0.2,0.46,2.07,1.08,2.37,4.98,1,0
1896,Thiago Melo,SEN,2018,CM,26,1992,174,78,Right,38.0,80,3,234,0.37,0.87,0.0,0.62,0.0,89.0,7.46,8.03,6.36,0.68,-0.1,0.16,6.76,1.84,6.2,6.85,0,0
1897,Diego Souza,SEN,2018,CM,29,1989,188,65,Right,40.3,70,3,303,0.35,0.39,0.0,1.41,0.0,86.7,6.47,2.96,5.35,0.99,0.2,0.45,4.59,2.05,6.87,5.75,1,0
1898,Diego Cardoso,SEN,2018,RB,20,1998,173,73,Right,42.1,79,2,230,0.26,0.42,0.0,1.16,0.0,82.2,5.37,8.29,11.57,1.13,-0.2,0.0,5.99,0.77,8.39,2.05,0,0
1899,Rafael Gomes,SEN,2018,CAM,23,1995,172,65,Both,34.0,69,4,356,0.65,0.97,0.0,0.6,0.0,82.2,4.55,5.38,1.15,1.17,0.5,-0.1,10.29,1.73,12.68,6.9,0,0
1900,Rafael Barbosa,SEN,2018,CM,31,1987,175,65,Right,32.3,66,1,140,0.49,0.72,0.0,1.15,0.0,87.4,3.74,6.14,2.32,0.4,-0.3,0.55,5.15,2.46,9.72,5.97,0,0
1901,Joao Ribeiro,SEN,2018,RW,20,1998,175,71,Left,139.9,89,3,251,0.81,1.19,0.0,0.49,0.0,79.2,4.44,1.3,2.45,1.59,-0.2,1.73,15.07,2.51,14.78,4.28,0,0
1902,Carlos Carvalho,SEN,2018,GK,25,1993,187,85,Right,41.2,78,4,312,0.0,0.0,16.32,2.45,2.34,90.7,0.93,2.17,7.28,0.0,0.2,0.12,0.0,0.0,0.0,0.72,0,0
1903,Bruno Martins,SEN,2018,CB,37,1981,180,66,Right,31.9,93,4,359,0.31,0.1,0.0,2.79,0.0,84.4,7.43,5.24,13.16,0.53,-0.2,0.54,5.93,0.9,2.17,5.57,1,0
1904,Rodrigo Cavalcanti,SEN,2018,GK,26,1992,190,78,Left,12.7,73,5,461,0.0,0.0,10.87,1.76,4.82,83.5,1.4,1.44,4.93,0.0,0.5,-0.32,0.0,0.0,0.0,1.28,0,0
1905,Gustavo Araujo,SEN,2018,CB,31,1987,193,68,Left,68.9,84,2,222,0.24,0.09,0.0,2.87,0.0,91.8,10.99,7.36,27.62,0.34,0.0,-0.43,6.43,1.1,2.47,6.18,1,0
1906,Diego Silva,SEN,2018,LW,33,1985,174,75,Left,23.4,75,1,134,0.63,0.65,0.0,0.6,0.0,73.4,2.62,3.93,2.24,1.48,-0.7,0.58,12.71,5.34,14.2,4.07,0,0
1907,Alexandre Barbosa,SEN,2018,ST,20,1998,186,71,Left,30.0,75,3,338,0.9,0.47,0.0,0.0,0.0,72.6,3.42,1.37,1.21,1.39,0.2,1.24,5.35,2.65,12.48,6.28,0,0
1908,Rafael Rocha,SEN,2018,GK,21,1997,194,93,Right,36.8,70,3,262,0.0,0.0,14.97,1.78,2.91,83.4,0.86,3.01,5.56,0.0,0.5,-0.01,0.0,0.0,0.0,0.72,0,0
1909,Rodrigo Nascimento,SEN,2018,LB,19,1999,190,84,Left,70.1,79,3,321,0.42,0.58,0.0,2.76,0.0,83.1,9.65,3.14,12.36,0.75,-0.2,0.15,2.59,2.28,7.83,5.37,1,0
1910,Ricardo Monteiro,EGY,2018,CB,29,1989,176,74,Left,76.2,80,5,400,0.15,0.11,0.0,1.97,0.0,88.4,8.38,18.88,34.0,0.37,-0.2,0.74,3.11,0.95,2.83,5.79,1,0
1911,Vinicius Mendes,EGY,2018,ST,23,1995,174,80,Right,36.1,85,4,349,0.61,0.35,0.0,0.0,0.0,66.8,1.46,2.24,1.3,0.83,0.1,1.52,6.13,4.43,8.21,3.8,0,0
1912,Joao Monteiro,EGY,2018,RB,30,1988,182,67,Left,25.2,79,3,248,0.29,0.17,0.0,2.48,0.0,77.0,11.2,6.56,9.75,0.45,0.4,0.29,5.13,2.78,7.24,5.05,0,0
1913,Leonardo Monteiro,EGY,2018,RB,29,1989,175,87,Both,44.3,95,1,158,0.47,0.4,0.0,2.97,0.0,79.5,13.43,10.09,8.34,1.13,0.4,0.0,2.34,1.16,3.24,5.05,0,0
1914,Pedro Oliveira,EGY,2018,CB,20,1998,174,85,Both,98.3,82,4,399,0.26,0.11,0.0,2.98,0.0,88.9,10.65,11.77,25.67,0.36,-0.2,0.23,5.12,1.08,2.84,5.55,0,0
1915,Joao Santos,EGY,2018,LW,22,1996,185,68,Right,73.1,72,3,257,0.8,0.77,0.0,0.45,0.0,81.3,3.73,7.56,1.85,2.55,-0.1,0.94,9.11,4.9,8.41,4.74,0,0
1916,Diego Almeida,EGY,2018,GK,30,1988,198,84,Left,25.2,72,4,317,0.0,0.0,16.97,2.05,2.6,86.2,0.86,1.62,3.86,0.0,0.4,-0.18,0.0,0.0,0.0,0.95,0,0
1917,Heitor Oliveira,EGY,2018,CAM,32,1986,191,67,Right,92.7,81,3,301,0.43,1.08,0.0,0.45,0.0,81.8,4.29,5.15,2.04,0.86,0.3,1.33,9.47,1.21,7.24,5.44,0,0
1918,Roberto Pereira,EGY,2018,LB,25,1993,187,87,Right,16.6,86,2,218,0.17,0.46,0.0,1.8,0.0,82.1,7.82,7.77,5.71,0.8,0.6,0.54,5.59,2.32,5.79,5.23,0,0
1919,Thiago Cavalcanti,EGY,2018,LB,25,1993,182,85,Right,40.3,85,2,219,0.46,0.47,0.0,1.34,0.0,87.6,6.2,9.26,3.96,0.86,-0.2,0.31,7.87,1.57,5.91,5.64,0,0
1920,Rafael Melo,EGY,2018,CDM,21,1997,192,67,Right,32.8,64,2,192,0.16,0.25,0.0,1.01,0.0,83.6,16.12,11.5,6.82,0.61,0.0,0.03,3.16,0.85,5.65,7.42,1,0
1921,Paulo Almeida,EGY,2018,ST,27,1991,173,79,Both,49.1,87,2,215,0.97,0.31,0.0,0.0,0.0,70.0,1.59,4.08,0.99,0.93,-0.3,1.46,11.78,4.05,5.8,7.44,0,0
1922,Lucas Ferreira,EGY,2018,CDM,35,1983,193,84,Both,39.9,80,2,184,0.2,0.42,0.0,1.3,0.0,88.8,15.03,6.04,10.91,0.47,-0.4,0.23,4.48,1.01,5.15,5.55,1,0
1923,Diego Lima,EGY,2018,GK,37,1981,186,89,Both,6.3,70,4,421,0.0,0.0,12.41,1.34,1.73,85.8,1.19,1.76,4.19,0.0,0.2,-0.12,0.0,0.0,0.0,1.49,0,0
1924,Joao Ribeiro,EGY,2018,CM,26,1992,192,85,Left,40.3,69,6,572,0.49,0.7,0.0,0.78,0.0,87.7,5.49,7.79,3.64,0.95,0.2,0.6,7.3,2.36,11.37,9.81,0,0
1925,Andre Monteiro,EGY,2018,RW,24,1994,186,74,Left,78.7,83,4,423,0.75,1.07,0.0,0.48,0.0,75.9,3.88,4.61,2.04,1.76,0.5,0.91,7.04,4.94,13.58,4.4,0,0
1926,Felipe Melo,EGY,2018,GK,27,1991,198,77,Right,25.1,78,5,428,0.0,0.0,4.25,2.38,3.59,88.8,1.01,2.21,4.67,0.0,0.6,-0.5,0.0,0.0,0.0,0.91,0,0
1927,Rodrigo Santos,EGY,2018,CB,30,1988,182,86,Right,34.8,81,5,422,0.1,0.06,0.0,1.77,0.0,83.8,11.81,6.18,14.78,0.46,-0.0,0.59,2.11,1.12,1.92,3.47,0,0
1928,Diego Lima,EGY,2018,CM,19,1999,193,86,Right,21.8,60,0,85,0.36,0.48,0.0,0.7,0.0,88.4,8.12,8.0,2.89,1.08,0.1,0.22,5.58,1.71,7.65,7.42,0,0
1929,Fernando Dias,EGY,2018,RW,30,1988,174,77,Right,43.2,76,3,270,0.87,0.91,0.0,0.6,0.0,80.0,4.23,4.9,2.02,0.99,-0.3,0.61,11.93,4.32,10.75,5.67,0,0
1930,Roberto Santos,EGY,2018,CM,32,1986,193,65,Right,32.3,71,1,131,0.31,0.71,0.0,1.05,0.0,87.7,9.42,7.52,3.73,0.89,-0.4,0.68,6.56,2.32,9.83,5.9,0,0
1931,Marcelo Costa,EGY,2018,LW,30,1988,175,70,Right,74.3,76,4,365,0.96,1.01,0.0,0.39,0.0,80.5,1.83,5.71,1.46,1.62,-0.6,1.06,9.78,3.15,13.58,3.36,0,0
1932,Gabriel Santos,EGY,2018,CB,35,1983,176,80,Right,78.1,90,3,277,0.14,0.14,0.0,2.91,0.0,92.3,9.61,7.29,23.21,0.41,0.1,0.51,2.65,1.28,1.6,1.91,1,0
1933,Joao Silva,IRN,2018,CM,32,1986,180,68,Right,24.0,62,3,267,0.3,0.58,0.0,1.27,0.0,89.2,7.96,13.7,8.08,0.54,0.1,0.49,3.38,1.43,4.82,7.98,0,0
1934,Joao Dias,IRN,2018,CDM,31,1987,192,84,Right,25.4,77,2,189,0.31,0.32,0.0,1.03,0.0,89.1,12.0,6.74,9.16,0.32,0.4,0.34,2.73,0.63,3.89,8.12,0,0
1935,Paulo Cavalcanti,IRN,2018,LB,34,1984,175,87,Right,45.3,78,2,241,0.19,0.58,0.0,2.5,0.0,76.7,11.67,5.18,13.77,0.8,-0.5,-0.34,3.28,2.29,6.47,4.75,0,0
1936,Bruno Ferreira,IRN,2018,CB,34,1984,173,78,Right,26.4,73,6,537,0.21,0.1,0.0,1.12,0.0,86.1,4.11,12.57,26.84,0.54,-0.1,0.58,4.59,0.99,1.8,6.91,0,0
1937,Pedro Gomes,IRN,2018,CB,23,1995,177,77,Right,57.4,79,5,407,0.13,0.08,0.0,2.08,0.0,86.0,7.47,10.68,14.63,0.43,-0.4,0.4,6.34,0.81,2.74,5.87,0,0
1938,Diego Souza,IRN,2018,LW,33,1985,193,75,Right,24.3,81,5,446,0.75,0.94,0.0,0.39,0.0,75.7,3.21,2.41,2.12,1.15,0.2,-0.01,13.28,3.45,16.14,5.6,0,0
1939,Eduardo Monteiro,IRN,2018,GK,28,1990,189,90,Right,36.5,91,3,276,0.0,0.0,20.62,2.93,4.32,85.6,0.95,2.94,3.89,0.0,0.2,-0.08,0.0,0.0,0.0,1.04,0,0
1940,Diego Almeida,IRN,2018,CB,30,1988,186,77,Both,47.2,89,5,421,0.25,0.11,0.0,2.54,0.0,85.3,10.63,10.72,29.25,0.25,-0.5,0.05,3.36,1.06,2.23,7.1,1,0
1941,Rodrigo Rocha,IRN,2018,GK,20,1998,183,76,Right,41.6,77,3,291,0.0,0.0,8.18,2.1,2.35,87.4,0.87,2.04,3.77,0.0,0.7,-0.0,0.0,0.0,0.0,1.74,0,0
1942,Ricardo Ribeiro,IRN,2018,CM,27,1991,177,74,Right,21.7,76,4,354,0.36,0.62,0.0,0.73,0.0,84.5,4.05,5.69,4.69,0.64,-0.4,0.28,5.73,2.23,4.52,9.39,0,0
1943,Matheus Souza,IRN,2018,GK,27,1991,193,76,Right,25.4,83,3,315,0.0,0.0,16.74,1.34,3.26,90.9,0.62,1.78,6.65,0.0,-0.0,0.03,0.0,0.0,0.0,1.27,0,0
1944,Leonardo Pereira,IRN,2018,LB,20,1998,186,74,Left,38.1,83,4,290,0.3,0.45,0.0,2.34,0.0,80.8,6.93,11.99,7.89,0.85,-0.3,0.82,5.41,2.03,7.25,5.01,0,0
1945,Joao Cavalcanti,IRN,2018,ST,33,1985,175,81,Right,106.0,96,4,304,1.26,0.45,0.0,0.0,0.0,76.7,3.26,2.87,1.32,1.04,0.5,1.83,12.03,4.92,1.45,7.81,0,0
1946,Thiago Souza,IRN,2018,LW,28,1990,184,77,Left,130.6,81,3,226,0.78,1.15,0.0,0.47,0.0,74.6,4.85,4.31,1.87,2.22,0.0,0.87,7.53,2.95,8.94,6.2,0,0
1947,Alexandre Ribeiro,IRN,2018,CB,24,1994,179,73,Right,33.7,91,2,235,0.2,0.12,0.0,1.89,0.0,95.1,5.68,7.51,27.74,0.62,-0.4,0.89,3.28,0.83,2.2,5.8,1,0
1948,Bruno Rodrigues,IRN,2018,CAM,29,1989,181,87,Right,142.8,84,4,339,0.86,1.35,0.0,0.5,0.0,85.4,2.69,1.31,3.39,1.36,-0.3,1.21,8.84,1.53,8.7,4.71,0,0
1949,Thiago Mendes,IRN,2018,ST,37,1981,181,82,Right,26.7,90,2,226,0.84,0.37,0.0,0.0,0.0,74.4,2.17,3.31,1.23,0.92,-0.4,1.93,8.98,5.45,12.36,4.65,0,0
1950,Vinicius Barbosa,IRN,2018,CM,22,1996,175,65,Left,55.5,77,4,391,0.54,0.72,0.0,1.32,0.0,85.1,10.83,10.62,3.24,1.13,0.4,0.55,9.67,1.86,11.0,5.68,0,0
1951,Eduardo Rocha,IRN,2018,RW,19,1999,177,70,Right,54.7,80,5,468,0.82,0.7,0.0,0.55,0.0,76.0,3.33,6.14,1.91,2.19,-0.1,1.07,8.87,4.81,16.87,5.5,0,0
1952,Gustavo Oliveira,IRN,2018,RB,33,1985,184,79,Left,70.8,78,4,418,0.46,0.6,0.0,2.34,0.0,80.6,7.49,6.7,8.58,0.58,0.2,-0.12,5.26,2.05,5.77,3.48,0,0
1953,Felipe Costa,IRN,2018,RB,25,1993,184,78,Right,52.9,95,3,281,0.35,0.83,0.0,2.13,0.0,85.3,8.49,9.36,9.6,1.08,0.3,0.44,2.49,2.03,5.69,3.64,0,0
1954,Joao Cardoso,IRN,2018,RW,23,1995,188,74,Right,15.1,68,4,365,0.59,0.69,0.0,0.55,0.0,83.8,5.47,5.07,1.77,1.91,0.7,0.53,5.38,4.64,13.77,4.75,0,0
1955,Roberto Mendes,IRN,2018,CDM,21,1997,184,67,Left,16.5,71,5,433,0.12,0.24,0.0,1.05,0.0,87.4,17.15,10.9,6.64,0.28,-0.4,0.12,3.75,1.38,4.89,12.51,1,0
1956,Park,KOR,2018,CM,27,1991,177,73,Left,24.5,66,6,536,0.29,0.55,0.0,1.14,0.0,86.8,10.84,8.21,3.2,1.09,0.2,0.74,6.29,2.89,8.72,9.62,1,0
1957,Son,KOR,2018,LW,34,1984,182,71,Left,78.1,86,4,382,0.89,0.89,0.0,0.47,0.0,84.1,2.77,6.77,2.55,1.47,0.4,1.28,12.26,4.79,16.3,3.88,0,0
1958,Kim,KOR,2018,ST,37,1981,193,71,Right,41.2,74,4,303,1.41,0.48,0.0,0.0,0.0,73.9,2.43,1.69,0.94,0.5,-0.2,1.31,9.85,3.51,9.75,12.12,0,0
1959,Lee,KOR,2018,GK,37,1981,192,76,Right,38.5,72,2,217,0.0,0.0,15.95,2.19,1.96,86.3,0.86,1.89,5.53,0.0,0.6,-0.03,0.0,0.0,0.0,0.6,0,0
1960,Hwang,KOR,2018,CDM,21,1997,170,87,Left,21.2,72,6,484,0.17,0.13,0.0,1.34,0.0,90.0,11.22,9.68,4.64,0.63,0.2,0.63,4.22,0.98,2.55,10.52,1,0
1961,Cho,KOR,2018,CM,30,1988,170,75,Left,50.3,73,3,295,0.38,1.14,0.0,1.25,0.0,84.8,3.83,5.94,4.96,1.2,0.3,0.04,3.72,2.75,6.42,4.41,0,0
1962,Jung,KOR,2018,LB,25,1993,181,88,Right,38.7,75,5,378,0.18,0.82,0.0,0.79,0.0,85.4,11.0,2.53,11.41,0.94,-0.0,0.66,5.46,2.06,3.17,5.81,0,0
1963,Hong,KOR,2018,CB,36,1982,183,86,Right,54.2,87,2,176,0.34,0.09,0.0,2.55,0.0,88.8,4.34,6.52,18.35,0.3,-0.0,0.5,3.77,0.66,2.66,10.25,1,0
1964,Kwon,KOR,2018,CAM,23,1995,184,82,Right,47.8,79,2,213,0.56,1.01,0.0,0.47,0.0,81.0,3.33,4.35,2.12,0.63,0.4,0.94,11.06,2.34,10.56,4.28,0,0
1965,Kim,KOR,2018,RB,20,1998,184,84,Left,23.9,89,3,321,0.26,0.31,0.0,1.5,0.0,87.2,13.75,9.67,9.92,0.62,-0.0,0.36,3.45,1.69,4.61,3.84,0,0
1966,Lee,KOR,2018,ST,21,1997,178,85,Left,103.2,81,4,355,1.56,0.57,0.0,0.0,0.0,70.6,2.55,2.29,0.92,0.81,0.1,1.0,13.63,4.11,5.78,6.26,0,0
1967,Park,KOR,2018,CB,25,1993,172,73,Both,15.8,81,3,304,0.25,0.12,0.0,1.99,0.0,89.1,9.06,11.07,29.43,0.34,0.1,0.1,3.98,0.74,2.02,6.57,1,0
1968,Seol,KOR,2018,CDM,36,1982,176,83,Both,39.5,82,4,355,0.18,0.43,0.0,0.88,0.0,92.4,15.85,11.74,9.35,0.3,-0.1,0.6,4.88,0.62,1.72,7.99,0,0
1969,Choi,KOR,2018,LW,35,1983,185,87,Left,23.2,75,3,298,0.9,0.41,0.0,0.92,0.0,77.6,3.87,3.56,2.25,1.07,0.3,1.11,8.89,4.09,12.06,3.82,0,0
1970,Yang,KOR,2018,GK,28,1990,186,85,Right,34.3,81,5,393,0.0,0.0,20.75,1.84,2.32,85.8,0.61,2.67,7.24,0.0,0.0,-0.31,0.0,0.0,0.0,1.23,0,0
1971,Bae,KOR,2018,GK,35,1983,194,85,Right,16.8,75,2,218,0.0,0.0,11.13,3.63,4.4,81.9,1.15,1.47,0.97,0.0,0.9,-0.39,0.0,0.0,0.0,0.75,0,0
1972,Kim,KOR,2018,CB,35,1983,192,80,Right,65.6,87,3,247,0.41,0.13,0.0,2.13,0.0,85.8,5.44,8.75,42.25,0.2,0.1,0.08,3.34,0.64,2.27,10.18,1,0
1973,Lee,KOR,2018,RW,29,1989,171,81,Left,37.5,72,4,377,1.09,0.77,0.0,0.49,0.0,79.2,3.2,3.77,1.64,0.89,0.1,0.3,16.48,4.99,21.13,4.34,0,0
1974,Jeong,KOR,2018,RW,19,1999,193,87,Right,72.5,77,4,384,1.08,0.73,0.0,0.5,0.0,77.0,4.26,5.85,2.1,1.28,-0.1,0.59,7.36,1.92,24.01,3.66,0,0
1975,Oh,KOR,2018,CB,27,1991,176,84,Left,66.4,84,3,261,0.3,0.08,0.0,1.76,0.0,92.3,8.8,11.43,33.13,0.31,0.2,0.42,3.14,1.5,2.43,2.65,0,0
1976,Cho,KOR,2018,CM,28,1990,172,80,Both,26.5,68,4,336,0.44,0.69,0.0,0.99,0.0,86.4,8.13,11.43,5.29,1.12,-0.1,0.41,4.13,1.95,6.1,8.43,0,0
1977,Kim,KOR,2018,RB,21,1997,188,78,Right,23.3,85,4,367,0.33,0.6,0.0,2.2,0.0,79.0,1.74,7.12,13.39,0.54,0.0,0.18,3.83,1.18,6.74,7.83,0,0
1978,Lee,KOR,2018,LB,35,1983,188,73,Left,32.4,83,3,269,0.33,0.45,0.0,2.55,0.0,81.0,16.24,7.94,10.37,0.99,-0.1,-0.33,4.8,2.71,7.52,6.52,0,0
1979,Gustavo Araujo,MAR,2018,RB,25,1993,184,71,Left,16.3,90,4,328,0.28,0.34,0.0,1.78,0.0,83.2,15.85,2.96,8.96,0.6,-0.3,0.16,4.93,1.34,6.39,4.56,0,0
1980,Vinicius Ribeiro,MAR,2018,CB,23,1995,190,88,Left,33.6,89,3,272,0.18,0.12,0.0,2.38,0.0,91.7,7.58,10.29,34.03,0.42,0.1,0.1,5.03,0.78,2.01,2.28,0,0
1981,Bruno Santos,MAR,2018,RW,26,1992,172,81,Left,82.2,87,2,240,0.98,0.33,0.0,0.64,0.0,77.2,2.35,7.12,2.43,1.34,0.3,1.29,8.79,3.32,19.68,5.81,0,0
1982,Matheus Ferreira,MAR,2018,CM,31,1987,187,85,Right,44.4,78,4,387,0.37,0.66,0.0,1.27,0.0,83.9,8.84,3.71,8.09,0.86,0.2,0.54,5.57,2.47,8.29,8.45,0,0
1983,Joao Souza,MAR,2018,LW,22,1996,178,89,Right,61.5,78,3,271,0.82,0.45,0.0,0.4,0.0,78.7,2.07,4.7,2.15,1.9,0.1,1.09,8.52,5.13,13.87,6.68,0,0
1984,Eduardo Dias,MAR,2018,GK,32,1986,186,86,Right,43.0,70,4,327,0.0,0.0,9.11,2.09,4.25,86.0,0.92,2.45,6.46,0.0,0.2,0.16,0.0,0.0,0.0,0.5,0,0
1985,Rafael Araujo,MAR,2018,CM,19,1999,189,74,Right,32.0,67,2,203,0.27,0.82,0.0,0.95,0.0,89.3,6.8,8.29,2.99,0.66,0.1,0.54,8.25,2.98,3.55,5.17,1,0
1986,Arthur Lima,MAR,2018,LW,31,1987,176,65,Right,66.5,72,5,472,0.86,0.68,0.0,0.3,0.0,79.1,3.55,4.77,2.08,1.8,0.1,0.68,8.61,3.37,18.16,6.95,0,0
1987,Pedro Lima,MAR,2018,RW,20,1998,171,68,Left,39.6,77,2,159,0.24,0.61,0.0,0.54,0.0,76.7,2.29,5.04,1.84,1.78,-0.1,1.35,11.45,4.72,21.61,7.76,0,0
1988,Andre Ribeiro,MAR,2018,LB,35,1983,182,73,Both,41.7,82,3,290,0.19,0.35,0.0,1.81,0.0,84.1,13.0,7.22,6.24,1.05,-0.1,0.12,6.36,1.95,5.58,4.02,1,0
1989,Andre Monteiro,MAR,2018,RB,20,1998,180,80,Right,21.3,82,3,313,0.39,0.62,0.0,1.2,0.0,80.8,9.36,8.2,17.65,0.85,-0.1,0.05,5.12,1.93,5.21,6.81,0,0
1990,Leonardo Pereira,MAR,2018,ST,30,1988,180,79,Right,102.0,94,1,99,1.3,0.46,0.0,0.0,0.0,70.0,2.43,3.41,0.8,1.0,0.3,1.34,10.41,6.29,9.27,7.18,0,0
1991,Heitor Cardoso,MAR,2018,CDM,37,1981,172,77,Right,29.4,68,4,384,0.21,0.19,0.0,0.75,0.0,84.8,5.13,6.98,10.83,0.34,0.1,0.48,4.28,1.51,2.85,10.03,1,0
1992,Felipe Santos,MAR,2018,CB,31,1987,174,83,Right,34.9,73,3,270,0.29,0.06,0.0,1.27,0.0,96.4,9.44,13.48,29.28,0.26,-0.0,0.07,3.56,1.29,1.59,8.11,0,0
1993,Ricardo Silva,MAR,2018,GK,21,1997,185,85,Right,17.0,76,4,364,0.0,0.0,11.49,2.92,2.55,83.6,0.26,1.58,6.22,0.0,0.3,0.07,0.0,0.0,0.0,0.55,0,0
1994,Andre Almeida,MAR,2018,CM,27,1991,190,79,Right,39.4,65,4,332,0.47,0.51,0.0,0.66,0.0,87.5,6.13,2.87,4.86,1.06,0.1,0.69,8.86,1.91,7.7,7.67,0,0
1995,Ricardo Almeida,MAR,2018,CDM,26,1992,193,72,Left,75.0,70,3,229,0.27,0.15,0.0,1.15,0.0,92.4,11.02,15.46,5.2,0.69,0.1,0.36,6.75,2.02,5.09,8.56,1,0
1996,Pedro Costa,MAR,2018,CB,21,1997,182,71,Left,52.0,85,4,342,0.33,0.09,0.0,1.67,0.0,86.7,7.73,7.52,29.26,0.53,0.3,0.06,3.98,1.41,1.42,6.31,1,0
1997,Roberto Nascimento,MAR,2018,GK,27,1991,193,84,Left,49.2,84,4,336,0.0,0.0,15.17,1.44,3.1,83.7,1.08,3.04,7.18,0.0,1.0,0.35,0.0,0.0,0.0,0.92,0,0
1998,Ricardo Ferreira,MAR,2018,CB,36,1982,184,71,Right,41.6,81,2,253,0.26,0.04,0.0,3.33,0.0,81.3,9.22,6.12,29.55,0.09,-0.7,-0.18,4.45,0.83,1.95,4.78,0,0
1999,Paulo Lima,MAR,2018,CAM,22,1996,184,80,Right,21.7,68,2,235,0.47,0.23,0.0,0.57,0.0,84.5,6.25,7.3,1.49,0.42,0.0,0.73,8.91,0.76,11.04,4.05,0,0
2000,Matheus Silva,MAR,2018,ST,33,1985,184,81,Right,94.3,75,4,354,1.12,0.18,0.0,0.0,0.0,76.4,1.37,2.96,0.45,0.41,0.1,1.81,18.36,5.62,9.44,7.0,0,0
2001,Eduardo Pereira,MAR,2018,LB,30,1988,178,69,Both,78.8,87,4,320,0.2,0.55,0.0,2.62,0.0,84.7,11.85,7.12,11.69,0.58,-0.0,0.3,6.22,1.95,7.06,6.28,0,0
2002,Paulo Rocha,TUN,2018,LW,26,1992,191,70,Left,26.9,70,6,519,0.66,0.78,0.0,0.7,0.0,75.2,2.35,2.78,2.39,1.17,0.2,0.41,8.8,2.54,17.11,6.01,0,0
2003,Vinicius Cavalcanti,TUN,2018,CB,27,1991,170,76,Right,48.8,80,5,419,0.29,0.08,0.0,2.35,0.0,88.2,4.64,11.64,15.65,0.45,-0.6,0.14,4.98,1.08,1.7,4.85,0,0
2004,Roberto Martins,TUN,2018,LB,24,1994,185,77,Right,43.1,88,5,408,0.12,0.36,0.0,1.82,0.0,82.2,7.68,11.35,11.58,1.13,0.3,0.54,5.15,2.24,7.68,4.2,0,0
2005,Lucas Nascimento,TUN,2018,GK,21,1997,194,77,Right,24.7,87,3,307,0.0,0.0,18.26,2.2,3.11,76.1,1.74,1.65,3.13,0.0,0.2,0.22,0.0,0.0,0.0,0.9,0,0
2006,Alexandre Mendes,TUN,2018,CB,19,1999,172,71,Both,39.6,87,3,298,0.25,0.09,0.0,2.35,0.0,86.6,7.61,11.07,14.43,0.6,0.1,0.03,5.09,1.06,1.74,4.28,1,0
