EventID,MatchID,PlayerID,TeamCode,EventType,Minute,Detail,xG
2963,214,2883,TUN,Substitution,85,Sub On,0.0
2964,214,2884,TUN,Substitution,52,Sub On,0.0
2965,214,2890,TUN,Substitution,58,Sub On,0.0
2966,214,2898,TUN,Substitution,87,Sub On,0.0
2967,214,2878,TUN,Substitution,52,Sub On,0.0
2968,214,2525,AUS,Substitution,87,Sub On,0.0
2969,214,2523,AUS,Substitution,48,Sub On,0.0
2970,214,2519,AUS,Substitution,53,Sub On,0.0
2971,214,2529,AUS,Substitution,87,Sub On,0.0
2972,215,2517,AUS,Goal,94,Open Play,0.24
2973,215,2520,AUS,YellowCard,64,Foul,0.0
2974,215,2519,AUS,YellowCard,58,Foul,0.0
2975,215,2859,DEN,YellowCard,90,Foul,0.0
2976,215,2528,AUS,YellowCard,44,Foul,0.0
2977,215,2524,AUS,YellowCard,1,Foul,0.0
2978,215,2870,DEN,RedCard,67,Serious Foul,0.0
2979,215,2524,AUS,Substitution,63,Sub On,0.0
2980,215,2508,AUS,Substitution,88,Sub On,0.0
2981,215,2521,AUS,Substitution,78,Sub On,0.0
2982,215,2518,AUS,Substitution,51,Sub On,0.0
2983,215,2858,DEN,Substitution,80,Sub On,0.0
2984,215,2867,DEN,Substitution,50,Sub On,0.0
2985,215,2861,DEN,Substitution,47,Sub On,0.0
2986,216,2888,TUN,Goal,36,Penalty,0.83
2987,216,2250,FRA,YellowCard,42,Foul,0.0
2988,216,2243,FRA,YellowCard,61,Foul,0.0
2989,216,2240,FRA,RedCard,84,Serious Foul,0.0
2990,216,2898,TUN,Substitution,73,Sub On,0.0
2991,216,2895,TUN,Substitution,54,Sub On,0.0
2992,216,2886,TUN,Substitution,54,Sub On,0.0
2993,216,2241,FRA,Substitution,72,Sub On,0.0
2994,216,2233,FRA,Substitution,51,Sub On,0.0
2995,216,2240,FRA,Substitution,46,Sub On,0.0
2996,216,2248,FRA,Substitution,89,Sub On,0.0
2997,217,2566,ESP,Goal,15,Penalty,0.77
2998,217,2562,ESP,Goal,73,Open Play,0.05
2999,217,2562,ESP,Goal,58,Open Play,0.5
3000,217,2571,ESP,Goal,88,Open Play,0.45
3001,217,2564,ESP,Goal,57,Penalty,0.62
3002,217,2562,ESP,Goal,8,Open Play,0.43
3003,217,2564,ESP,Goal,62,Open Play,0.44
3004,217,2565,ESP,YellowCard,19,Foul,0.0
3005,217,2558,ESP,YellowCard,25,Foul,0.0
3006,217,2582,CRC,YellowCard,93,Foul,0.0
3007,217,2565,ESP,YellowCard,29,Foul,0.0
3008,217,2575,ESP,YellowCard,37,Foul,0.0
3009,217,2565,ESP,Substitution,82,Sub On,0.0
3010,217,2567,ESP,Substitution,78,Sub On,0.0
3011,217,2567,ESP,Substitution,71,Sub On,0.0
3012,217,2587,CRC,Substitution,79,Sub On,0.0
3013,217,2580,CRC,Substitution,89,Sub On,0.0
3014,217,2585,CRC,Substitution,69,Sub On,0.0
3015,218,2714,GER,Goal,53,Open Play,0.09
3016,218,2411,JPN,Goal,94,Open Play,0.29
3017,218,2393,JPN,Goal,61,Open Play,0.84
3018,218,2393,JPN,YellowCard,60,Foul,0.0
3019,218,2409,JPN,YellowCard,25,Foul,0.0
3020,218,2412,JPN,YellowCard,61,Foul,0.0
3021,218,2705,GER,YellowCard,9,Foul,0.0
3022,218,2394,JPN,YellowCard,87,Foul,0.0
3023,218,2702,GER,Substitution,79,Sub On,0.0
3024,218,2709,GER,Substitution,86,Sub On,0.0
3025,218,2712,GER,Substitution,67,Sub On,0.0
3026,218,2707,GER,Substitution,64,Sub On,0.0
3027,218,2696,GER,Substitution,88,Sub On,0.0
3028,218,2408,JPN,Substitution,62,Sub On,0.0
3029,218,2407,JPN,Substitution,81,Sub On,0.0
3030,218,2398,JPN,Substitution,49,Sub On,0.0
3031,219,2591,CRC,Goal,54,Open Play,0.62
3032,219,2406,JPN,YellowCard,4,Foul,0.0
3033,219,2394,JPN,YellowCard,88,Foul,0.0
3034,219,2405,JPN,YellowCard,37,Foul,0.0
3035,219,2413,JPN,YellowCard,35,Foul,0.0
3036,219,2597,CRC,YellowCard,36,Foul,0.0
3037,219,2404,JPN,Substitution,56,Sub On,0.0
3038,219,2399,JPN,Substitution,48,Sub On,0.0
3039,219,2403,JPN,Substitution,74,Sub On,0.0
3040,219,2407,JPN,Substitution,68,Sub On,0.0
3041,219,2582,CRC,Substitution,78,Sub On,0.0
3042,219,2583,CRC,Substitution,78,Sub On,0.0
3043,219,2585,CRC,Substitution,69,Sub On,0.0
3044,219,2593,CRC,Substitution,66,Sub On,0.0
3045,219,2592,CRC,Substitution,74,Sub On,0.0
3046,220,2564,ESP,Goal,23,Open Play,0.17
3047,220,2693,GER,Goal,15,Penalty,0.64
3048,220,2712,GER,YellowCard,79,Foul,0.0
3049,220,2694,GER,YellowCard,27,Foul,0.0
3050,220,2575,ESP,YellowCard,87,Foul,0.0
3051,220,2701,GER,YellowCard,87,Foul,0.0
3052,220,2570,ESP,YellowCard,48,Foul,0.0
3053,220,2569,ESP,YellowCard,84,Foul,0.0
3054,220,2567,ESP,Substitution,65,Sub On,0.0
3055,220,2573,ESP,Substitution,56,Sub On,0.0
3056,220,2557,ESP,Substitution,72,Sub On,0.0
3057,220,2564,ESP,Substitution,70,Sub On,0.0
3058,220,2556,ESP,Substitution,62,Sub On,0.0
3059,220,2710,GER,Substitution,80,Sub On,0.0
3060,220,2692,GER,Substitution,69,Sub On,0.0
3061,220,2700,GER,Substitution,63,Sub On,0.0
3062,221,2405,JPN,Goal,75,Open Play,0.56
3063,221,2407,JPN,Goal,33,Open Play,0.05
3064,221,2561,ESP,Goal,86,Open Play,0.07
3065,221,2405,JPN,YellowCard,20,Foul,0.0
3066,221,2556,ESP,YellowCard,87,Foul,0.0
3067,221,2412,JPN,YellowCard,91,Foul,0.0
3068,221,2409,JPN,YellowCard,13,Foul,0.0
3069,221,2575,ESP,YellowCard,1,Foul,0.0
3070,221,2556,ESP,YellowCard,49,Foul,0.0
3071,221,2403,JPN,Substitution,69,Sub On,0.0
3072,221,2414,JPN,Substitution,78,Sub On,0.0
3073,221,2399,JPN,Substitution,75,Sub On,0.0
3074,221,2402,JPN,Substitution,76,Sub On,0.0
3075,221,2415,JPN,Substitution,49,Sub On,0.0
3076,221,2565,ESP,Substitution,55,Sub On,0.0
3077,221,2567,ESP,Substitution,86,Sub On,0.0
3078,221,2571,ESP,Substitution,51,Sub On,0.0
3079,221,2561,ESP,Substitution,76,Sub On,0.0
3080,221,2564,ESP,Substitution,87,Sub On,0.0
3081,222,2579,CRC,Goal,73,Open Play,0.79
3082,222,2591,CRC,Goal,38,Open Play,0.06
3083,222,2701,GER,Goal,88,Open Play,0.89
3084,222,2702,GER,Goal,66,Open Play,0.43
3085,222,2708,GER,Goal,32,Open Play,0.45
3086,222,2708,GER,Goal,43,Penalty,0.75
3087,222,2713,GER,YellowCard,26,Foul,0.0
3088,222,2595,CRC,YellowCard,2,Foul,0.0
3089,222,2580,CRC,YellowCard,29,Foul,0.0
3090,222,2581,CRC,YellowCard,42,Foul,0.0
3091,222,2695,GER,YellowCard,35,Foul,0.0
3092,222,2706,GER,YellowCard,50,Foul,0.0
3093,222,2597,CRC,Substitution,76,Sub On,0.0
3094,222,2599,CRC,Substitution,80,Sub On,0.0
3095,222,2593,CRC,Substitution,58,Sub On,0.0
3096,222,2577,CRC,Substitution,57,Sub On,0.0
3097,222,2591,CRC,Substitution,48,Sub On,0.0
3098,222,2711,GER,Substitution,47,Sub On,0.0
3099,222,2696,GER,Substitution,80,Sub On,0.0
3100,222,2705,GER,Substitution,53,Sub On,0.0
3101,223,2672,BEL,Goal,86,Open Play,0.83
3102,223,2835,CAN,YellowCard,54,Foul,0.0
3103,223,2677,BEL,YellowCard,78,Foul,0.0
3104,223,2681,BEL,YellowCard,92,Foul,0.0
3105,223,2682,BEL,Substitution,82,Sub On,0.0
3106,223,2682,BEL,Substitution,76,Sub On,0.0
3107,223,2677,BEL,Substitution,64,Sub On,0.0
3108,223,2673,BEL,Substitution,68,Sub On,0.0
3109,223,2679,BEL,Substitution,74,Sub On,0.0
3110,223,2845,CAN,Substitution,73,Sub On,0.0
3111,223,2835,CAN,Substitution,56,Sub On,0.0
3112,223,2845,CAN,Substitution,89,Sub On,0.0
3113,223,2835,CAN,Substitution,59,Sub On,0.0
3114,224,2290,MAR,YellowCard,3,Foul,0.0
3115,224,2281,MAR,YellowCard,62,Foul,0.0
3116,224,2284,MAR,Substitution,75,Sub On,0.0
3117,224,2280,MAR,Substitution,68,Sub On,0.0
3118,224,2297,MAR,Substitution,73,Sub On,0.0
3119,224,2272,CRO,Substitution,49,Sub On,0.0
3120,224,2271,CRO,Substitution,48,Sub On,0.0
3121,224,2276,CRO,Substitution,65,Sub On,0.0
3122,224,2263,CRO,Substitution,62,Sub On,0.0
3123,225,2287,MAR,Goal,64,Open Play,0.57
3124,225,2282,MAR,Goal,51,Open Play,0.24
3125,225,2683,BEL,YellowCard,33,Foul,0.0
3126,225,2683,BEL,YellowCard,89,Foul,0.0
3127,225,2675,BEL,YellowCard,13,Foul,0.0
3128,225,2690,BEL,Substitution,83,Sub On,0.0
3129,225,2680,BEL,Substitution,55,Sub On,0.0
3130,225,2673,BEL,Substitution,70,Sub On,0.0
3131,225,2677,BEL,Substitution,73,Sub On,0.0
3132,225,2675,BEL,Substitution,50,Sub On,0.0
3133,225,2279,MAR,Substitution,86,Sub On,0.0
3134,225,2294,MAR,Substitution,86,Sub On,0.0
3135,225,2300,MAR,Substitution,81,Sub On,0.0
3136,225,2288,MAR,Substitution,87,Sub On,0.0
3137,225,2294,MAR,Substitution,76,Sub On,0.0
3138,226,2267,CRO,Goal,1,Open Play,0.66
3139,226,2265,CRO,Goal,36,Open Play,0.74
3140,226,2272,CRO,Goal,69,Open Play,0.63
3141,226,2273,CRO,Goal,74,Open Play,0.47
3142,226,2838,CAN,Goal,12,Open Play,0.76
3143,226,2832,CAN,YellowCard,92,Foul,0.0
3144,226,2271,CRO,YellowCard,27,Foul,0.0
3145,226,2263,CRO,Substitution,46,Sub On,0.0
3146,226,2274,CRO,Substitution,79,Sub On,0.0
3147,226,2267,CRO,Substitution,80,Sub On,0.0
3148,226,2848,CAN,Substitution,85,Sub On,0.0
3149,226,2844,CAN,Substitution,58,Sub On,0.0
3150,226,2848,CAN,Substitution,64,Sub On,0.0
3151,227,2268,CRO,YellowCard,14,Foul,0.0
3152,227,2671,BEL,YellowCard,3,Foul,0.0
3153,227,2677,BEL,YellowCard,82,Foul,0.0
3154,227,2256,CRO,YellowCard,63,Foul,0.0
3155,227,2669,BEL,YellowCard,83,Foul,0.0
3156,227,2262,CRO,Substitution,75,Sub On,0.0
3157,227,2276,CRO,Substitution,78,Sub On,0.0
3158,227,2271,CRO,Substitution,85,Sub On,0.0
3159,227,2267,CRO,Substitution,54,Sub On,0.0
3160,227,2256,CRO,Substitution,68,Sub On,0.0
3161,227,2679,BEL,Substitution,77,Sub On,0.0
3162,227,2669,BEL,Substitution,75,Sub On,0.0
3163,227,2687,BEL,Substitution,67,Sub On,0.0
3164,228,2834,CAN,Goal,16,Open Play,0.32
3165,228,2299,MAR,Goal,58,Open Play,0.32
3166,228,2278,MAR,Goal,62,Open Play,0.39
3167,228,2835,CAN,YellowCard,81,Foul,0.0
3168,228,2278,MAR,YellowCard,90,Foul,0.0
3169,228,2832,CAN,YellowCard,47,Foul,0.0
3170,228,2835,CAN,YellowCard,59,Foul,0.0
3171,228,2845,CAN,YellowCard,86,Foul,0.0
3172,228,2852,CAN,Substitution,81,Sub On,0.0
3173,228,2833,CAN,Substitution,51,Sub On,0.0
3174,228,2844,CAN,Substitution,70,Sub On,0.0
3175,228,2844,CAN,Substitution,81,Sub On,0.0
3176,228,2300,MAR,Substitution,78,Sub On,0.0
3177,228,2285,MAR,Substitution,82,Sub On,0.0
3178,228,2295,MAR,Substitution,77,Sub On,0.0
3179,229,2357,BRA,Goal,33,Open Play,0.13
3180,229,2367,BRA,Goal,1,Open Play,0.48
3181,229,2364,BRA,YellowCard,68,Foul,0.0
3182,229,2944,SRB,YellowCard,76,Foul,0.0
3183,229,2934,SRB,YellowCard,30,Foul,0.0
3184,229,2941,SRB,RedCard,14,Serious Foul,0.0
3185,229,2357,BRA,Substitution,66,Sub On,0.0
3186,229,2360,BRA,Substitution,60,Sub On,0.0
3187,229,2360,BRA,Substitution,77,Sub On,0.0
3188,229,2365,BRA,Substitution,53,Sub On,0.0
3189,229,2944,SRB,Substitution,82,Sub On,0.0
3190,229,2931,SRB,Substitution,50,Sub On,0.0
3191,229,2930,SRB,Substitution,63,Sub On,0.0
3192,229,2926,SRB,Substitution,46,Sub On,0.0
3193,229,2929,SRB,Substitution,54,Sub On,0.0
3194,230,2546,SUI,Goal,15,Open Play,0.19
3195,230,2539,SUI,YellowCard,92,Foul,0.0
3196,230,2664,CMR,YellowCard,25,Foul,0.0
3197,230,2649,CMR,YellowCard,39,Foul,0.0
3198,230,2654,CMR,YellowCard,29,Foul,0.0
3199,230,2547,SUI,Substitution,72,Sub On,0.0
3200,230,2551,SUI,Substitution,84,Sub On,0.0
3201,230,2532,SUI,Substitution,66,Sub On,0.0
3202,230,2533,SUI,Substitution,88,Sub On,0.0
3203,230,2544,SUI,Substitution,48,Sub On,0.0
3204,230,2652,CMR,Substitution,49,Sub On,0.0
3205,230,2665,CMR,Substitution,77,Sub On,0.0
3206,230,2659,CMR,Substitution,87,Sub On,0.0
3207,230,2654,CMR,Substitution,83,Sub On,0.0
3208,230,2664,CMR,Substitution,69,Sub On,0.0
3209,231,2357,BRA,Goal,20,Open Play,0.08
3210,231,2543,SUI,YellowCard,75,Foul,0.0
3211,231,2533,SUI,YellowCard,55,Foul,0.0
3212,231,2368,BRA,YellowCard,37,Foul,0.0
3213,231,2348,BRA,Substitution,89,Sub On,0.0
3214,231,2350,BRA,Substitution,51,Sub On,0.0
3215,231,2363,BRA,Substitution,50,Sub On,0.0
3216,231,2368,BRA,Substitution,76,Sub On,0.0
3217,231,2350,BRA,Substitution,85,Sub On,0.0
3218,231,2546,SUI,Substitution,62,Sub On,0.0
3219,231,2546,SUI,Substitution,55,Sub On,0.0
3220,231,2542,SUI,Substitution,66,Sub On,0.0
3221,232,2660,CMR,Goal,46,Open Play,0.66
3222,232,2660,CMR,Goal,15,Penalty,0.58
3223,232,2658,CMR,Goal,81,Open Play,0.19
3224,232,2937,SRB,Goal,94,Own Goal,0.78
3225,232,2929,SRB,Goal,60,Open Play,0.75
3226,232,2922,SRB,Goal,35,Open Play,0.84
3227,232,2658,CMR,YellowCard,46,Foul,0.0
3228,232,2647,CMR,YellowCard,8,Foul,0.0
3229,232,2940,SRB,YellowCard,73,Foul,0.0
3230,232,2655,CMR,RedCard,60,Serious Foul,0.0
3231,232,2667,CMR,Substitution,66,Sub On,0.0
3232,232,2651,CMR,Substitution,89,Sub On,0.0
3233,232,2668,CMR,Substitution,66,Sub On,0.0
3234,232,2647,CMR,Substitution,49,Sub On,0.0
3235,232,2651,CMR,Substitution,78,Sub On,0.0
3236,232,2937,SRB,Substitution,64,Sub On,0.0
3237,232,2942,SRB,Substitution,55,Sub On,0.0
3238,232,2944,SRB,Substitution,53,Sub On,0.0
3239,232,2942,SRB,Substitution,87,Sub On,0.0
3240,232,2933,SRB,Substitution,88,Sub On,0.0
3241,233,2646,CMR,Goal,52,Open Play,0.62
3242,233,2647,CMR,YellowCard,80,Foul,0.0
3243,233,2353,BRA,YellowCard,72,Foul,0.0
3244,233,2651,CMR,Substitution,81,Sub On,0.0
3245,233,2656,CMR,Substitution,76,Sub On,0.0
3246,233,2653,CMR,Substitution,86,Sub On,0.0
3247,233,2667,CMR,Substitution,52,Sub On,0.0
3248,233,2367,BRA,Substitution,74,Sub On,0.0
3249,233,2348,BRA,Substitution,63,Sub On,0.0
3250,233,2356,BRA,Substitution,81,Sub On,0.0
3251,234,2923,SRB,Goal,80,Open Play,0.62
3252,234,2934,SRB,Goal,89,Open Play,0.8
3253,234,2550,SUI,Goal,21,Open Play,0.33
3254,234,2552,SUI,Goal,40,Penalty,0.19
3255,234,2532,SUI,Goal,21,Open Play,0.67
3256,234,2553,SUI,YellowCard,88,Foul,0.0
3257,234,2537,SUI,YellowCard,71,Foul,0.0
3258,234,2544,SUI,YellowCard,71,Foul,0.0
3259,234,2550,SUI,YellowCard,42,Foul,0.0
3260,234,2926,SRB,Substitution,47,Sub On,0.0
3261,234,2930,SRB,Substitution,67,Sub On,0.0
3262,234,2942,SRB,Substitution,50,Sub On,0.0
3263,234,2543,SUI,Substitution,77,Sub On,0.0
3264,234,2547,SUI,Substitution,50,Sub On,0.0
3265,234,2549,SUI,Substitution,51,Sub On,0.0
3266,234,2534,SUI,Substitution,85,Sub On,0.0
3267,235,2391,POR,Goal,29,Open Play,0.56
3268,235,2387,POR,Goal,92,Open Play,0.15
3269,235,2380,POR,Goal,70,Open Play,0.48
3270,235,2637,GHA,Goal,20,Open Play,0.48
3271,235,2634,GHA,Goal,19,Open Play,0.15
3272,235,2644,GHA,YellowCard,10,Foul,0.0
3273,235,2635,GHA,YellowCard,42,Foul,0.0
3274,235,2633,GHA,YellowCard,20,Foul,0.0
3275,235,2386,POR,Substitution,84,Sub On,0.0
3276,235,2371,POR,Substitution,74,Sub On,0.0
3277,235,2376,POR,Substitution,65,Sub On,0.0
3278,235,2636,GHA,Substitution,66,Sub On,0.0
3279,235,2627,GHA,Substitution,61,Sub On,0.0
3280,235,2635,GHA,Substitution,88,Sub On,0.0
3281,235,2634,GHA,Substitution,49,Sub On,0.0
3282,235,2626,GHA,Substitution,89,Sub On,0.0
3283,236,2497,KOR,YellowCard,11,Foul,0.0
3284,236,2494,KOR,YellowCard,10,Foul,0.0
3285,236,2507,KOR,Substitution,65,Sub On,0.0
3286,236,2496,KOR,Substitution,55,Sub On,0.0
3287,236,2497,KOR,Substitution,73,Sub On,0.0
3288,236,2503,KOR,Substitution,77,Sub On,0.0
3289,237,2387,POR,Goal,58,Open Play,0.56
3290,237,2381,POR,Goal,60,Open Play,0.56
3291,237,2383,POR,YellowCard,54,Foul,0.0
3292,237,2391,POR,YellowCard,71,Foul,0.0
3293,237,2387,POR,Substitution,54,Sub On,0.0
3294,237,2371,POR,Substitution,84,Sub On,0.0
3295,237,2391,POR,Substitution,54,Sub On,0.0
3296,238,2505,KOR,Goal,65,Open Play,0.63
3297,238,2502,KOR,Goal,74,Open Play,0.5
3298,238,2623,GHA,Goal,52,Open Play,0.43
3299,238,2631,GHA,Goal,16,Open Play,0.08
3300,238,2641,GHA,Goal,61,Open Play,0.49
3301,238,2500,KOR,YellowCard,50,Foul,0.0
3302,238,2635,GHA,YellowCard,78,Foul,0.0
3303,238,2499,KOR,YellowCard,30,Foul,0.0
3304,238,2634,GHA,YellowCard,6,Foul,0.0
3305,238,2496,KOR,Substitution,63,Sub On,0.0
3306,238,2506,KOR,Substitution,89,Sub On,0.0
3307,238,2487,KOR,Substitution,64,Sub On,0.0
3308,238,2636,GHA,Substitution,66,Sub On,0.0
3309,238,2633,GHA,Substitution,86,Sub On,0.0
3310,238,2644,GHA,Substitution,53,Sub On,0.0
3311,238,2638,GHA,Substitution,51,Sub On,0.0
3312,239,2502,KOR,Goal,48,Open Play,0.1
3313,239,2494,KOR,Goal,38,Open Play,0.41
3314,239,2391,POR,Goal,73,Open Play,0.51
3315,239,2492,KOR,YellowCard,39,Foul,0.0
3316,239,2392,POR,YellowCard,27,Foul,0.0
3317,239,2389,POR,YellowCard,19,Foul,0.0
3318,239,2486,KOR,YellowCard,75,Foul,0.0
3319,239,2497,KOR,YellowCard,51,Foul,0.0
3320,239,2503,KOR,Substitution,68,Sub On,0.0
3321,239,2500,KOR,Substitution,47,Sub On,0.0
3322,239,2505,KOR,Substitution,77,Sub On,0.0
3323,239,2493,KOR,Substitution,58,Sub On,0.0
3324,239,2500,KOR,Substitution,58,Sub On,0.0
3325,239,2380,POR,Substitution,65,Sub On,0.0
3326,239,2375,POR,Substitution,46,Sub On,0.0
3327,239,2377,POR,Substitution,64,Sub On,0.0
3328,240,2626,GHA,YellowCard,32,Foul,0.0
3329,240,2634,GHA,Substitution,83,Sub On,0.0
3330,240,2644,GHA,Substitution,76,Sub On,0.0
3331,240,2636,GHA,Substitution,48,Sub On,0.0
3332,241,2315,NED,Goal,23,Open Play,0.79
3333,241,2302,NED,Goal,1,Open Play,0.84
3334,241,2323,NED,Goal,21,Open Play,0.77
3335,241,2446,USA,Goal,92,Open Play,0.21
3336,241,2452,USA,YellowCard,39,Foul,0.0
3337,241,2451,USA,YellowCard,21,Foul,0.0
3338,241,2455,USA,YellowCard,53,Foul,0.0
3339,241,2307,NED,Substitution,75,Sub On,0.0
3340,241,2304,NED,Substitution,83,Sub On,0.0
3341,241,2316,NED,Substitution,65,Sub On,0.0
3342,241,2319,NED,Substitution,85,Sub On,0.0
3343,241,2461,USA,Substitution,73,Sub On,0.0
3344,241,2449,USA,Substitution,58,Sub On,0.0
3345,241,2443,USA,Substitution,52,Sub On,0.0
3346,242,2231,ARG,Goal,80,Open Play,0.47
3347,242,2227,ARG,Goal,51,Penalty,0.53
3348,242,2520,AUS,Goal,17,Penalty,0.29
3349,242,2227,ARG,YellowCard,12,Foul,0.0
3350,242,2509,AUS,YellowCard,21,Foul,0.0
3351,242,2218,ARG,Substitution,53,Sub On,0.0
3352,242,2226,ARG,Substitution,80,Sub On,0.0
3353,242,2222,ARG,Substitution,85,Sub On,0.0
3354,242,2510,AUS,Substitution,47,Sub On,0.0
3355,242,2516,AUS,Substitution,47,Sub On,0.0
3356,242,2527,AUS,Substitution,68,Sub On,0.0
3357,242,2512,AUS,Substitution,73,Sub On,0.0
3358,243,2245,FRA,Goal,60,Open Play,0.46
3359,243,2252,FRA,Goal,60,Open Play,0.6
3360,243,2244,FRA,Goal,29,Open Play,0.16
3361,243,2469,POL,Goal,21,Open Play,0.9
3362,243,2482,POL,YellowCard,8,Foul,0.0
3363,243,2237,FRA,YellowCard,70,Foul,0.0
3364,243,2479,POL,YellowCard,85,Foul,0.0
3365,243,2253,FRA,RedCard,2,Serious Foul,0.0
3366,243,2236,FRA,Substitution,80,Sub On,0.0
3367,243,2242,FRA,Substitution,46,Sub On,0.0
3368,243,2250,FRA,Substitution,69,Sub On,0.0
3369,243,2478,POL,Substitution,47,Sub On,0.0
3370,243,2465,POL,Substitution,53,Sub On,0.0
3371,243,2467,POL,Substitution,65,Sub On,0.0
3372,243,2472,POL,Substitution,75,Sub On,0.0
3373,244,2339,ENG,Goal,15,Open Play,0.55
3374,244,2332,ENG,Goal,28,Open Play,0.34
3375,244,2339,ENG,Goal,37,Open Play,0.64
3376,244,2342,ENG,YellowCard,75,Foul,0.0
3377,244,2330,ENG,YellowCard,38,Foul,0.0
3378,244,2343,ENG,Substitution,78,Sub On,0.0
3379,244,2329,ENG,Substitution,80,Sub On,0.0
3380,244,2334,ENG,Substitution,61,Sub On,0.0
3381,244,2325,ENG,Substitution,54,Sub On,0.0
3382,244,2332,ENG,Substitution,83,Sub On,0.0
3383,244,2420,SEN,Substitution,68,Sub On,0.0
3384,244,2418,SEN,Substitution,60,Sub On,0.0
3385,244,2416,SEN,Substitution,57,Sub On,0.0
3386,244,2436,SEN,Substitution,78,Sub On,0.0
3387,244,2423,SEN,Substitution,71,Sub On,0.0
3388,245,2393,JPN,Goal,94,Open Play,0.86
3389,245,2268,CRO,Goal,78,Open Play,0.28
3390,245,2399,JPN,YellowCard,19,Foul,0.0
3391,245,2266,CRO,YellowCard,87,Foul,0.0
3392,245,2406,JPN,Substitution,71,Sub On,0.0
3393,245,2414,JPN,Substitution,48,Sub On,0.0
3394,245,2396,JPN,Substitution,65,Sub On,0.0
3395,245,2401,JPN,Substitution,65,Sub On,0.0
3396,245,2261,CRO,Substitution,85,Sub On,0.0
3397,245,2266,CRO,Substitution,87,Sub On,0.0
3398,245,2275,CRO,Substitution,51,Sub On,0.0
3399,246,2351,BRA,Goal,79,Open Play,0.84
3400,246,2361,BRA,Goal,91,Open Play,0.18
3401,246,2366,BRA,Goal,77,Open Play,0.89
3402,246,2356,BRA,Goal,68,Open Play,0.78
3403,246,2488,KOR,Goal,16,Open Play,0.09
3404,246,2486,KOR,YellowCard,28,Foul,0.0
3405,246,2504,KOR,YellowCard,46,Foul,0.0
3406,246,2362,BRA,Substitution,68,Sub On,0.0
3407,246,2351,BRA,Substitution,51,Sub On,0.0
3408,246,2352,BRA,Substitution,82,Sub On,0.0
3409,246,2505,KOR,Substitution,58,Sub On,0.0
3410,246,2494,KOR,Substitution,64,Sub On,0.0
3411,246,2494,KOR,Substitution,79,Sub On,0.0
3412,247,2559,ESP,YellowCard,40,Foul,0.0
3413,247,2287,MAR,YellowCard,49,Foul,0.0
3414,247,2297,MAR,YellowCard,90,Foul,0.0
3415,247,2279,MAR,YellowCard,34,Foul,0.0
3416,247,2568,ESP,YellowCard,13,Foul,0.0
3417,247,2293,MAR,YellowCard,22,Foul,0.0
3418,247,2290,MAR,Substitution,65,Sub On,0.0
3419,247,2297,MAR,Substitution,56,Sub On,0.0
3420,247,2299,MAR,Substitution,78,Sub On,0.0
3421,247,2556,ESP,Substitution,78,Sub On,0.0
3422,247,2571,ESP,Substitution,88,Sub On,0.0
3423,247,2568,ESP,Substitution,73,Sub On,0.0
3424,247,2559,ESP,Substitution,47,Sub On,0.0
3425,248,2379,POR,Goal,22,Penalty,0.87
3426,248,2387,POR,Goal,41,Open Play,0.25
3427,248,2379,POR,Goal,17,Open Play,0.89
3428,248,2381,POR,Goal,61,Open Play,0.15
3429,248,2391,POR,Goal,48,Open Play,0.39
3430,248,2380,POR,Goal,55,Open Play,0.56
3431,248,2542,SUI,Goal,52,Open Play,0.38
3432,248,2385,POR,YellowCard,85,Foul,0.0
3433,248,2391,POR,YellowCard,76,Foul,0.0
3434,248,2375,POR,YellowCard,68,Foul,0.0
3435,248,2379,POR,YellowCard,21,Foul,0.0
3436,248,2392,POR,Substitution,59,Sub On,0.0
3437,248,2387,POR,Substitution,81,Sub On,0.0
3438,248,2381,POR,Substitution,80,Sub On,0.0
3439,248,2373,POR,Substitution,46,Sub On,0.0
3440,248,2541,SUI,Substitution,76,Sub On,0.0
3441,248,2537,SUI,Substitution,81,Sub On,0.0
3442,248,2545,SUI,Substitution,80,Sub On,0.0
3443,249,2264,CRO,Goal,70,Open Play,0.63
3444,249,2353,BRA,Goal,82,Open Play,0.07
3445,249,2263,CRO,YellowCard,84,Foul,0.0
3446,249,2355,BRA,YellowCard,11,Foul,0.0
3447,249,2270,CRO,YellowCard,16,Foul,0.0
3448,249,2359,BRA,YellowCard,40,Foul,0.0
3449,249,2265,CRO,YellowCard,26,Foul,0.0
3450,249,2260,CRO,Substitution,58,Sub On,0.0
3451,249,2276,CRO,Substitution,59,Sub On,0.0
3452,249,2265,CRO,Substitution,78,Sub On,0.0
3453,249,2352,BRA,Substitution,89,Sub On,0.0
3454,249,2356,BRA,Substitution,71,Sub On,0.0
3455,249,2354,BRA,Substitution,74,Sub On,0.0
3456,249,2359,BRA,Substitution,68,Sub On,0.0
3457,250,2304,NED,Goal,84,Open Play,0.56
3458,250,2307,NED,Goal,67,Open Play,0.62
3459,250,2219,ARG,Goal,23,Open Play,0.13
3460,250,2227,ARG,Goal,52,Open Play,0.38
3461,250,2323,NED,YellowCard,43,Foul,0.0
3462,250,2308,NED,YellowCard,37,Foul,0.0
3463,250,2313,NED,YellowCard,47,Foul,0.0
3464,250,2231,ARG,YellowCard,31,Foul,0.0
3465,250,2320,NED,Substitution,70,Sub On,0.0
3466,250,2305,NED,Substitution,46,Sub On,0.0
